299 9 
2 0 
1000
0 1  0 
0 -1  1 
0 6.12323e-17  2 
0.999786 1 1011111111111100 0 
0.999786 -1 1011111111111100 1 
0.999999 -0.577316 101111111111111111111 3 
-0.945312 -0.577316 01000011 3 
0.999847 1 1011111111111101 0 
0.999847 -1 1011111111111101 1 
0.945312 -0.577316 10111100 3 
-0.999999 1 01000000000000000000001 0 
0.265625 1 1001000 0 
-0.999999 -1 01000000000000000000001 1 
-0.999999 6.12323e-17 01000000000000000000001 2 
0.999999 1 10111111111111111111110 0 
0.296875 1 1001001 0 
0.999999 -1 10111111111111111111110 1 
0.999999 6.12323e-17 10111111111111111111110 2 
-0.978516 6.12323e-17 0100000101 2 
0.328125 1 1001010 0 
0.978516 6.12323e-17 1011111010 2 
-0.46875 6.12323e-17 011000 2 
0.46875 6.12323e-17 100111 2 
0.359375 1 1001011 0 
-0.90625 -0.83924 010001 5 
0.90625 -0.83924 101110 5 
-0.898438 6.12323e-17 01000110 2 
-0.991211 1 01000000100 0 
-0.991211 -1 01000000100 1 
0.898438 6.12323e-17 10111001 2 
0.6875 0.658716 10101 4 
-0.989258 1 01000000101 0 
-0.989258 -1 01000000101 1 
-0.6875 0.658716 01010 4 
-0.40625 6.12323e-17 011001 2 
-0.987305 1 01000000110 0 
-0.987305 -1 01000000110 1 
0.40625 6.12323e-17 100110 2 
0.980469 -0.577316 101111101 3 
-0.985352 1 01000000111 0 
-0.985352 -1 01000000111 1 
-0.980469 -0.577316 010000010 3 
-0.4375 -0.577316 01100 3 
0.390625 1 1001100 0 
0.4375 -0.577316 10011 3 
-0.999146 6.12323e-17 01000000000011 2 
0.999146 6.12323e-17 10111111111100 2 
0.421875 1 1001101 0 
-0.882812 6.12323e-17 01000111 2 
0.882812 6.12323e-17 10111000 2 
-0.999817 0.658716 010000000000001 4 
0.453125 1 1001110 0 
0.999817 0.658716 101111111111110 4 
-1 1 01000000000000000000000000 0 
-1 -1 01000000000000000000000000 1 
0.484375 1 1001111 0 
-1 6.12323e-17 01000000000000000000000000 2 
1 1 10111111111111111111111111 0 
1 -1 10111111111111111111111111 1 
0.985352 1 10111111000 0 
0.985352 -1 10111111000 1 
1 6.12323e-17 10111111111111111111111111 2 
-0.999989 -0.577316 0100000000000000001 3 
0.987305 1 10111111001 0 
0.987305 -1 10111111001 1 
0.999989 -0.577316 1011111111111111110 3 
-0.546875 -1 0101110 1 
0.989258 1 10111111010 0 
0.989258 -1 10111111010 1 
0.546875 -1 1010001 1 
-0.515625 -1 0101111 1 
0.991211 1 10111111011 0 
0.991211 -1 10111111011 1 
0.515625 -1 1010000 1 
0.996094 -0.83924 101111111 5 
-0.999924 1 01000000000000010 0 
-0.999924 -1 01000000000000010 1 
-0.996094 -0.83924 010000000 5 
-0.991211 6.12323e-17 01000000100 2 
-0.999893 1 01000000000000011 0 
-0.999893 -1 01000000000000011 1 
0.991211 6.12323e-17 10111111011 2 
-0.125 0.658716 0111 4 
-0.867188 1 01001000 0 
-0.867188 -1 01001000 1 
0.125 0.658716 1000 4 
0.875 0.870029 1011 6 
-0.851562 1 01001001 0 
-0.851562 -1 01001001 1 
-0.875 0.870029 0100 6 
-0.999695 6.12323e-17 010000000000010 2 
0.999893 1 10111111111111100 0 
0.999893 -1 10111111111111100 1 
0.999695 6.12323e-17 101111111111101 2 
-0.5625 0.658716 01011 4 
0.999924 1 10111111111111101 0 
0.999924 -1 10111111111111101 1 
0.5625 0.658716 10100 4 
-0.3125 -0.577316 01101 3 
-0.835938 1 01001010 0 
-0.835938 -1 01001010 1 
0.3125 -0.577316 10010 3 
-0.999992 0.658716 010000000000000000 4 
-0.820312 1 01001011 0 
-0.820312 -1 01001011 1 
0.999992 0.658716 101111111111111111 4 
1 -0.577316 1011111111111111111111 3 
-0.804688 1 01001100 0 
-0.804688 -1 01001100 1 
-1 -0.577316 0100000000000000000000 3 
-0.734375 6.12323e-17 0101000 2 
-0.789062 1 01001101 0 
-0.789062 -1 01001101 1 
0.734375 6.12323e-17 1010111 2 
-1 1 010000000000000000000001 0 
-0.773438 1 01001110 0 
-1 -1 010000000000000000000001 1 
-1 6.12323e-17 010000000000000000000001 2 
1 1 101111111111111111111110 0 
-0.757812 1 01001111 0 
1 -1 101111111111111111111110 1 
1 6.12323e-17 101111111111111111111110 2 
0.972656 -0.577316 101111100 3 
-0.742188 1 01010000 0 
-0.972656 -0.577316 010000011 3 
-0.989258 6.12323e-17 01000000101 2 
0.989258 6.12323e-17 10111111010 2 
-0.726562 1 01010001 0 
-0.703125 6.12323e-17 0101001 2 
0.703125 6.12323e-17 1010110 2 
0.953125 -0.83924 1011110 5 
-0.710938 1 01010010 0 
-0.953125 -0.83924 0100001 5 
-0.71875 -0.577316 010100 3 
0.71875 -0.577316 101011 3 
-0.695312 1 01010011 0 
-0.949219 6.12323e-17 010000110 2 
0.949219 6.12323e-17 101111001 2 
0.84375 0.658716 101101 4 
-0.679688 1 01010100 0 
-0.84375 0.658716 010010 4 
0.990234 -0.577316 1011111101 3 
-0.990234 -0.577316 0100000010 3 
-0.664062 1 01010101 0 
-0.999573 6.12323e-17 010000000000011 2 
0.999573 6.12323e-17 101111111111100 2 
0.999908 0.658716 1011111111111110 4 
-0.648438 1 01010110 0 
-0.999908 0.658716 0100000000000001 4 
-1 1 010000000000000000000000000 0 
-1 -1 010000000000000000000000000 1 
-0.632812 1 01010111 0 
-1 6.12323e-17 010000000000000000000000000 2 
1 1 101111111111111111111111111 0 
1 -1 101111111111111111111111111 1 
-0.995605 1 010000000100 0 
-0.995605 -1 010000000100 1 
1 6.12323e-17 101111111111111111111111111 2 
-0.941406 6.12323e-17 010000111 2 
-0.994629 1 010000000101 0 
-0.994629 -1 010000000101 1 
0.941406 6.12323e-17 101111000 2 
-0.999994 -0.577316 01000000000000000001 3 
-0.993652 1 010000000110 0 
-0.993652 -1 010000000110 1 
0.999994 -0.577316 10111111111111111110 3 
-0.484375 -1 0110000 1 
-0.992676 1 010000000111 0 
-0.992676 -1 010000000111 1 
0.484375 -1 1001111 1 
-0.773438 -1 01001110 1 
-0.999962 1 010000000000000010 0 
-0.999962 -1 010000000000000010 1 
-0.65625 -0.577316 010101 3 
0.65625 -0.577316 101010 3 
-0.999947 1 010000000000000011 0 
-0.999947 -1 010000000000000011 1 
-0.453125 -1 0110001 1 
0.453125 -1 1001110 1 
0.757812 1 10110000 0 
-0.757812 -1 01001111 1 
0.757812 -1 10110000 1 
-0.998047 -0.83924 0100000000 5 
0.773438 1 10110001 0 
0.773438 -1 10110001 1 
0.998047 -0.83924 1011111111 5 
-0.995605 6.12323e-17 010000000100 2 
